C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_054.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_054.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_054.jpg,0,0,0,7.924201E-06
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_129.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_129.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_129.jpg,0,0,0,2.175096E-05
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_205.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_205.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_205.jpg,0,0,0,8.38861E-06
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_282.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_282.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_282.jpg,0,0,0,8.521629E-06
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_364.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_364.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_364.jpg,0,0.15448,0,0.1045032
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_440.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_440.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_440.jpg,0,0.3892271,0,0.259459
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_521.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_521.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_521.jpg,0,0.6347382,0,0.87682
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_599.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_599.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_599.jpg,0,0.8642727,0,1.520411
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_678.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_678.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_678.jpg,0,1,0,2.448127
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_755.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_755.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_755.jpg,-0.05,1,0,3.39456
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_833.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_833.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_833.jpg,-0.25,1,0,4.326167
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_912.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_912.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_912.jpg,0,1,0,5.23953
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_22_995.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_22_995.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_22_995.jpg,0,1,0,6.162046
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_074.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_074.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_074.jpg,-0.2,1,0,7.071195
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_152.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_152.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_152.jpg,0,1,0,7.954914
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_233.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_233.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_233.jpg,0,1,0,8.851892
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_308.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_308.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_308.jpg,0,1,0,9.747268
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_388.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_388.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_388.jpg,0,1,0,10.63596
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_465.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_465.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_465.jpg,0,1,0,11.61637
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_541.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_541.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_541.jpg,-0.2,1,0,12.43267
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_621.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_621.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_621.jpg,0,1,0,13.18093
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_701.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_701.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_701.jpg,0,1,0,14.0861
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_781.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_781.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_781.jpg,-0.15,1,0,14.97057
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_857.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_857.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_857.jpg,-0.3,1,0,15.50142
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_23_936.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_23_936.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_23_936.jpg,0,1,0,16.327
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_018.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_018.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_018.jpg,0,1,0,17.14995
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_124.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_124.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_124.jpg,-0.15,1,0,18.40785
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_218.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_218.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_218.jpg,-0.35,1,0,19.18654
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_287.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_287.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_287.jpg,-0.5500001,1,0,19.88963
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_374.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_374.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_374.jpg,0,1,0,20.53578
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_444.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_444.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_444.jpg,0,1,0,21.2889
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_519.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_519.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_519.jpg,-0.1,1,0,22.0788
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_586.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_586.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_586.jpg,-0.25,1,0,22.67645
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_656.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_656.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_656.jpg,-0.4,1,0,23.20526
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_724.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_724.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_724.jpg,0,1,0,23.96942
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_801.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_801.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_801.jpg,0,1,0,24.7405
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_876.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_876.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_876.jpg,-0.05,1,0,25.31697
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_24_951.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_24_951.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_24_951.jpg,-0.25,1,0,26.05715
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_030.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_030.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_030.jpg,-0.45,1,0,26.71433
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_104.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_104.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_104.jpg,0,1,0,27.44515
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_185.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_185.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_185.jpg,0,1,0,28.18649
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_285.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_285.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_285.jpg,-0.1,1,0,29.10821
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_369.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_369.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_369.jpg,-0.3,1,0,29.79859
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_445.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_445.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_445.jpg,-0.5000001,1,0,30.14692
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_515.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_515.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_515.jpg,0,1,0,30.18181
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_595.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_595.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_595.jpg,0,1,0,30.18822
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_668.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_668.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_668.jpg,-0.05,1,0,30.18935
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_741.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_741.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_741.jpg,-0.25,1,0,30.17852
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_817.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_817.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_817.jpg,-0.4,1,0,30.16097
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_896.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_896.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_896.jpg,0,1,0,30.18465
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_25_968.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_25_968.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_25_968.jpg,0,1,0,30.18906
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_053.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_053.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_053.jpg,0,1,0,30.19022
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_134.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_134.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_134.jpg,-0.1,1,0,30.18997
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_223.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_223.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_223.jpg,-0.35,1,0,30.16535
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_318.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_318.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_318.jpg,0,1,0,30.18732
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_412.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_412.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_412.jpg,0,1,0,30.18952
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_495.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_495.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_495.jpg,-0.2,1,0,30.18274
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_573.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_573.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_573.jpg,-0.4,1,0,30.16036
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_654.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_654.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_654.jpg,0,1,0,30.18506
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_733.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_733.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_733.jpg,0,1,0,30.18926
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_815.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_815.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_815.jpg,0,1,0,30.19041
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_895.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_895.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_895.jpg,-0.05,1,0,30.19079
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_26_973.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_26_973.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_26_973.jpg,-0.25,1,0,30.17641
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_060.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_060.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_060.jpg,0,1,0,30.1901
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_145.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_145.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_145.jpg,0,1,0,30.18971
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_218.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_218.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_218.jpg,0,1,0,30.19004
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_306.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_306.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_306.jpg,-0.15,1,0,30.18494
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_398.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_398.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_398.jpg,-0.35,1,0,30.16443
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_474.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_474.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_474.jpg,0,1,0,30.18966
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_549.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_549.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_549.jpg,-0.15,1,0,30.18754
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_628.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_628.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_628.jpg,-0.35,1,0,30.16763
C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\center_2018_05_09_09_51_27_709.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\left_2018_05_09_09_51_27_709.jpg,C:\Users\hp\Desktop\beta_simulator_windows\testing\IMG\right_2018_05_09_09_51_27_709.jpg,0,1,0,30.18784
